State,District,Disease,Year,Week,Cases,Deaths
West Bengal,Howrah,Malaria,2020,27,26,0
West Bengal,Howrah,Malaria,2020,28,26,0
West Bengal,Howrah,Malaria,2020,29,22,0
West Bengal,Howrah,Malaria,2020,30,28,0
West Bengal,Howrah,Malaria,2020,31,27,0
West Bengal,Howrah,Malaria,2020,32,27,0
West Bengal,Howrah,Malaria,2020,33,27,0
West Bengal,Howrah,Malaria,2020,34,29,0
West Bengal,Howrah,Malaria,2020,35,26,0
West Bengal,Howrah,Malaria,2020,36,29,0
West Bengal,Howrah,Malaria,2020,37,24,0
West Bengal,Howrah,Malaria,2020,38,26,0
West Bengal,Howrah,Malaria,2020,39,25,0
West Bengal,Howrah,Malaria,2020,40,22,0
West Bengal,Howrah,Malaria,2020,41,22,1
West Bengal,Howrah,Malaria,2020,42,23,0
West Bengal,Howrah,Malaria,2020,43,20,0
West Bengal,Howrah,Malaria,2020,44,18,0
West Bengal,Howrah,Malaria,2020,45,19,0
West Bengal,Howrah,Malaria,2020,46,17,0
West Bengal,Howrah,Malaria,2020,47,13,0
West Bengal,Howrah,Malaria,2020,48,13,0
West Bengal,Howrah,Malaria,2020,49,12,0
West Bengal,Howrah,Malaria,2020,50,13,0
West Bengal,Howrah,Malaria,2020,51,10,0
West Bengal,Howrah,Malaria,2020,52,11,0
West Bengal,Howrah,Malaria,2021,1,6,0
West Bengal,Howrah,Malaria,2021,2,10,0
West Bengal,Howrah,Malaria,2021,3,8,0
West Bengal,Howrah,Malaria,2021,4,6,0
West Bengal,Howrah,Malaria,2021,5,9,0
West Bengal,Howrah,Malaria,2021,6,3,0
West Bengal,Howrah,Malaria,2021,7,4,0
West Bengal,Howrah,Malaria,2021,8,8,0
West Bengal,Howrah,Malaria,2021,9,7,0
West Bengal,Howrah,Malaria,2021,10,7,0
West Bengal,Howrah,Malaria,2021,11,10,0
West Bengal,Howrah,Malaria,2021,12,6,0
West Bengal,Howrah,Malaria,2021,13,7,2
West Bengal,Howrah,Malaria,2021,14,13,0
West Bengal,Howrah,Malaria,2021,15,11,0
West Bengal,Howrah,Malaria,2021,16,12,0
West Bengal,Howrah,Malaria,2021,17,13,0
West Bengal,Howrah,Malaria,2021,18,14,0
West Bengal,Howrah,Malaria,2021,19,17,0
West Bengal,Howrah,Malaria,2021,20,18,0
West Bengal,Howrah,Malaria,2021,21,20,0
West Bengal,Howrah,Malaria,2021,22,0,0
West Bengal,Howrah,Malaria,2021,23,23,0
West Bengal,Howrah,Malaria,2021,24,20,0
West Bengal,Howrah,Malaria,2021,25,22,0
West Bengal,Howrah,Malaria,2021,26,24,0
West Bengal,Howrah,Malaria,2021,27,29,0
West Bengal,Howrah,Malaria,2021,28,26,0
West Bengal,Howrah,Malaria,2021,29,29,0
West Bengal,Howrah,Malaria,2021,30,26,0
West Bengal,Howrah,Malaria,2021,31,27,0
West Bengal,Howrah,Malaria,2021,32,28,0
West Bengal,Howrah,Malaria,2021,33,28,0
West Bengal,Howrah,Malaria,2021,34,27,1
West Bengal,Howrah,Malaria,2021,35,26,0
West Bengal,Howrah,Malaria,2021,36,26,0
West Bengal,Howrah,Malaria,2021,37,28,0
West Bengal,Howrah,Malaria,2021,38,25,0
West Bengal,Howrah,Malaria,2021,39,26,0
West Bengal,Howrah,Malaria,2021,40,23,0
West Bengal,Howrah,Malaria,2021,41,25,0
West Bengal,Howrah,Malaria,2021,42,19,0
West Bengal,Howrah,Malaria,2021,43,20,0
West Bengal,Howrah,Malaria,2021,44,15,0
West Bengal,Howrah,Malaria,2021,45,0,0
West Bengal,Howrah,Malaria,2021,46,16,0
West Bengal,Howrah,Malaria,2021,47,15,0
West Bengal,Howrah,Malaria,2021,48,14,0
West Bengal,Howrah,Malaria,2021,49,13,0
West Bengal,Howrah,Malaria,2021,50,11,0
West Bengal,Howrah,Malaria,2021,51,8,0
West Bengal,Howrah,Malaria,2021,52,0,0
West Bengal,Howrah,Malaria,2022,1,9,0
West Bengal,Howrah,Malaria,2022,2,7,0
West Bengal,Howrah,Malaria,2022,3,11,0
West Bengal,Howrah,Malaria,2022,4,8,0
West Bengal,Howrah,Malaria,2022,5,11,0
West Bengal,Howrah,Malaria,2022,6,3,0
West Bengal,Howrah,Malaria,2022,7,9,0
West Bengal,Howrah,Malaria,2022,8,6,0
West Bengal,Howrah,Malaria,2022,9,5,0
West Bengal,Howrah,Malaria,2022,10,12,0
West Bengal,Howrah,Malaria,2022,11,7,0
West Bengal,Howrah,Malaria,2022,12,8,0
West Bengal,Howrah,Malaria,2022,13,12,0
West Bengal,Howrah,Malaria,2022,14,12,0
West Bengal,Howrah,Malaria,2022,15,15,0
West Bengal,Howrah,Malaria,2022,16,11,0
West Bengal,Howrah,Malaria,2022,17,0,0
West Bengal,Howrah,Malaria,2022,18,16,0
West Bengal,Howrah,Malaria,2022,19,19,0
West Bengal,Howrah,Malaria,2022,20,12,0
West Bengal,Howrah,Malaria,2022,21,20,0
West Bengal,Howrah,Malaria,2022,22,24,0
West Bengal,Howrah,Malaria,2022,23,18,0
West Bengal,Howrah,Malaria,2022,24,22,0
West Bengal,Howrah,Malaria,2022,25,23,0
West Bengal,Howrah,Malaria,2022,26,28,0
West Bengal,Howrah,Malaria,2022,27,25,0
West Bengal,Howrah,Malaria,2022,28,27,0
West Bengal,Howrah,Malaria,2022,29,27,0
West Bengal,Howrah,Malaria,2022,30,29,0
West Bengal,Howrah,Malaria,2022,31,27,0
West Bengal,Howrah,Malaria,2022,32,0,0
West Bengal,Howrah,Malaria,2022,33,27,0
West Bengal,Howrah,Malaria,2022,34,29,0
West Bengal,Howrah,Malaria,2022,35,25,0
West Bengal,Howrah,Malaria,2022,36,29,0
West Bengal,Howrah,Malaria,2022,37,24,0
West Bengal,Howrah,Malaria,2022,38,26,0
West Bengal,Howrah,Malaria,2022,39,25,0
West Bengal,Howrah,Malaria,2022,40,21,0
West Bengal,Howrah,Malaria,2022,41,21,0
West Bengal,Howrah,Malaria,2022,42,18,0
West Bengal,Howrah,Malaria,2022,43,13,0
West Bengal,Howrah,Malaria,2022,44,22,0
West Bengal,Howrah,Malaria,2022,45,13,0
West Bengal,Howrah,Malaria,2022,46,17,0
West Bengal,Howrah,Malaria,2022,47,12,0
West Bengal,Howrah,Malaria,2022,48,12,0
West Bengal,Howrah,Malaria,2022,49,13,0
West Bengal,Howrah,Malaria,2022,50,12,0
West Bengal,Howrah,Malaria,2022,51,0,0
West Bengal,Howrah,Malaria,2022,52,11,0
West Bengal,Howrah,Malaria,2023,1,11,0
West Bengal,Howrah,Malaria,2023,2,7,1
West Bengal,Howrah,Malaria,2023,3,11,0
West Bengal,Howrah,Malaria,2023,4,4,0
West Bengal,Howrah,Malaria,2023,5,9,0
West Bengal,Howrah,Malaria,2023,6,6,0
West Bengal,Howrah,Malaria,2023,7,5,0
West Bengal,Howrah,Malaria,2023,8,8,0
West Bengal,Howrah,Malaria,2023,9,6,0
West Bengal,Howrah,Malaria,2023,10,8,0
West Bengal,Howrah,Malaria,2023,11,10,0
West Bengal,Howrah,Malaria,2023,12,5,0
West Bengal,Howrah,Malaria,2023,13,11,2
West Bengal,Howrah,Malaria,2023,14,14,0
West Bengal,Howrah,Malaria,2023,15,14,1
West Bengal,Howrah,Malaria,2023,16,12,0
West Bengal,Howrah,Malaria,2023,17,16,0
West Bengal,Howrah,Malaria,2023,18,18,0
West Bengal,Howrah,Malaria,2023,19,15,0
West Bengal,Howrah,Malaria,2023,20,15,0
West Bengal,Howrah,Malaria,2023,21,21,0
West Bengal,Howrah,Malaria,2023,22,22,0
West Bengal,Howrah,Malaria,2023,23,21,0
West Bengal,Howrah,Malaria,2023,24,23,0
West Bengal,Howrah,Malaria,2023,25,23,0
West Bengal,Howrah,Malaria,2023,26,26,0
West Bengal,Howrah,Malaria,2023,27,23,0
West Bengal,Howrah,Malaria,2023,28,31,0
West Bengal,Howrah,Malaria,2023,29,27,0
West Bengal,Howrah,Malaria,2023,30,30,0
West Bengal,Howrah,Malaria,2023,31,26,0
West Bengal,Howrah,Malaria,2023,32,26,0
West Bengal,Howrah,Malaria,2023,33,31,1
West Bengal,Howrah,Malaria,2023,34,27,1
West Bengal,Howrah,Malaria,2023,35,25,0
West Bengal,Howrah,Malaria,2023,36,28,0
West Bengal,Howrah,Malaria,2023,37,28,0
West Bengal,Howrah,Malaria,2023,38,24,0
West Bengal,Howrah,Malaria,2023,39,25,0
West Bengal,Howrah,Malaria,2023,40,23,0
West Bengal,Howrah,Malaria,2023,41,22,0
West Bengal,Howrah,Malaria,2023,42,21,0
West Bengal,Howrah,Malaria,2023,43,20,0
West Bengal,Howrah,Malaria,2023,44,20,0
West Bengal,Howrah,Malaria,2023,45,17,0
West Bengal,Howrah,Malaria,2023,46,16,0
West Bengal,Howrah,Malaria,2023,47,16,0
West Bengal,Howrah,Malaria,2023,48,13,0
West Bengal,Howrah,Malaria,2023,49,13,0
West Bengal,Howrah,Malaria,2023,50,11,0
West Bengal,Howrah,Malaria,2023,51,11,0
West Bengal,Howrah,Malaria,2023,52,10,0
West Bengal,Howrah,Malaria,2024,1,9,0
West Bengal,Howrah,Malaria,2024,2,9,0
West Bengal,Howrah,Malaria,2024,3,9,0
West Bengal,Howrah,Malaria,2024,4,7,0
West Bengal,Howrah,Malaria,2024,5,8,0
West Bengal,Howrah,Malaria,2024,6,8,0
West Bengal,Howrah,Malaria,2024,7,5,0
West Bengal,Howrah,Malaria,2024,8,7,0
West Bengal,Howrah,Malaria,2024,9,10,1
West Bengal,Howrah,Malaria,2024,10,7,0
West Bengal,Howrah,Malaria,2024,11,10,0
West Bengal,Howrah,Malaria,2024,12,9,0
West Bengal,Howrah,Malaria,2024,13,11,0
West Bengal,Howrah,Malaria,2024,14,11,0
West Bengal,Howrah,Malaria,2024,15,10,0
West Bengal,Howrah,Malaria,2024,16,16,0
West Bengal,Howrah,Malaria,2024,17,14,0
West Bengal,Howrah,Malaria,2024,18,19,0
West Bengal,Howrah,Malaria,2024,19,18,0
West Bengal,Howrah,Malaria,2024,20,18,0
West Bengal,Howrah,Malaria,2024,21,0,0
West Bengal,Howrah,Malaria,2024,22,25,0
West Bengal,Howrah,Malaria,2024,23,22,0
West Bengal,Howrah,Malaria,2024,24,23,0
West Bengal,Howrah,Malaria,2024,25,26,0
West Bengal,Howrah,Malaria,2024,26,28,0
West Bengal,Howrah,Malaria,2024,27,26,0
West Bengal,Howrah,Malaria,2024,28,23,0
West Bengal,Howrah,Malaria,2024,29,23,0
West Bengal,Howrah,Malaria,2024,30,30,0
West Bengal,Howrah,Malaria,2024,31,26,0
West Bengal,Howrah,Malaria,2024,32,27,1
West Bengal,Howrah,Malaria,2024,33,25,0
West Bengal,Howrah,Malaria,2024,34,29,0
West Bengal,Howrah,Malaria,2024,35,27,0
West Bengal,Howrah,Malaria,2024,36,25,0
West Bengal,Howrah,Malaria,2024,37,27,0
West Bengal,Howrah,Malaria,2024,38,23,0
West Bengal,Howrah,Malaria,2024,39,27,0
West Bengal,Howrah,Malaria,2024,40,24,0
West Bengal,Howrah,Malaria,2024,41,25,0
West Bengal,Howrah,Malaria,2024,42,22,0
West Bengal,Howrah,Malaria,2024,43,21,0
West Bengal,Howrah,Malaria,2024,44,16,0
West Bengal,Howrah,Malaria,2024,45,18,0
West Bengal,Howrah,Malaria,2024,46,15,0
West Bengal,Howrah,Malaria,2024,47,14,0
West Bengal,Howrah,Malaria,2024,48,14,0
West Bengal,Howrah,Malaria,2024,49,10,0
West Bengal,Howrah,Malaria,2024,50,10,1
West Bengal,Howrah,Malaria,2024,51,11,0
West Bengal,Howrah,Malaria,2024,52,0,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,1,31,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,2,36,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,3,15,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,4,19,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,5,18,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,6,12,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,7,9,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,8,9,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,9,7,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,10,10,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,11,10,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,12,7,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,13,2,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,14,9,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,15,5,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,16,19,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,17,15,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,18,16,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,19,18,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,20,22,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,21,13,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,22,20,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,23,36,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,24,41,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,25,36,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,26,47,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,27,49,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,28,55,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,29,59,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,30,57,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,31,66,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,32,51,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,33,70,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,34,67,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,35,76,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,36,71,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,37,74,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,38,81,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,39,76,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,40,66,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,41,0,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,42,72,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,43,68,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,44,60,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,45,64,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,46,62,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,47,60,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,48,53,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,49,40,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,50,46,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,51,36,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2017,52,38,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,1,35,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,2,30,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,3,32,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,4,20,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,5,24,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,6,15,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,7,19,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,8,14,1
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,9,18,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,10,5,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,11,5,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,12,6,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,13,0,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,14,10,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,15,10,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,16,19,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,17,13,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,18,16,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,19,15,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,20,23,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,21,16,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,22,29,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,23,41,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,24,38,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,25,49,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,26,39,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,27,50,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,28,56,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,29,59,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,30,53,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,31,61,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,32,78,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,33,62,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,34,67,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,35,0,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,36,69,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,37,79,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,38,76,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,39,66,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,40,72,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,41,70,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,42,68,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,43,70,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,44,70,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,45,55,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,46,58,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,47,54,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,48,50,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,49,47,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,50,43,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,51,37,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2018,52,34,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,1,35,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,2,22,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,3,24,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,4,28,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,5,14,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,6,18,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,7,18,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,8,19,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,9,4,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,10,16,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,11,6,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,12,8,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,13,9,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,14,14,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,15,9,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,16,2,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,17,7,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,18,11,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,19,15,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,20,30,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,21,25,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,22,23,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,23,34,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,24,34,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,25,33,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,26,42,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,27,0,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,28,49,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,29,54,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,30,43,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,31,50,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,32,61,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,33,68,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,34,72,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,35,70,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,36,65,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,37,70,1
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,38,70,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,39,78,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,40,73,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,41,67,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,42,71,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,43,66,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,44,65,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,45,53,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,46,54,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,47,47,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,48,43,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,49,56,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,50,47,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,51,35,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2019,52,45,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,1,21,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,2,28,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,3,22,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,4,21,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,5,24,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,6,17,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,7,18,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,8,17,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,9,15,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,10,17,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,11,4,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,12,8,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,13,0,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,14,0,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,15,15,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,16,5,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,17,7,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,18,9,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,19,22,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,20,29,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,21,31,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,22,29,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,23,40,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,24,36,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,25,44,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,26,36,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,27,49,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,28,54,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,29,54,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,30,59,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,31,59,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,32,69,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,33,0,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,34,71,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,35,76,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,36,73,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,37,66,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,38,64,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,39,65,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,40,66,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,41,71,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,42,72,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,43,60,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,44,65,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,45,59,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,46,63,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,47,55,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,48,51,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,49,41,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,50,36,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,51,43,1
West Bengal,Howrah,Acute Diarrhoeal Disease,2020,52,41,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,1,28,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,2,33,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,3,14,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,4,23,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,5,16,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,6,18,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,7,4,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,8,21,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,9,6,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,10,8,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,11,5,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,12,14,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,13,13,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,14,14,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,15,0,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,16,5,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,17,22,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,18,18,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,19,17,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,20,15,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,21,31,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,22,28,0
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,23,31,1
West Bengal,Howrah,Acute Diarrhoeal Disease,2021,24,39,0
